"","loc","year","winter","week","month","n_ovi","n_pos.ovi","prop.ovi.posi","iso_week_string","fake_date","tid","tas","tp","date","tas_lag1","tas_lag2","tas_lag3","tp_lag1","tp_lag2","tp_lag3","winter_week","year_fac","year_numeric","year_centered","period"
"792","Ferrara",2024,"2023-2024",15,4,10,2,0.2,"2024-W15-1",2024-04-08,"Ferrara_2024_15",10.7581803131104,17.0508224487305,2024-04-11,7.05848745346069,5.68997549057007,7.18154653549194,30.1687307739258,19.0663351821899,58.9358320617676,26,"2024",2024,5.64382191095547,"Spring"
"793","Ferrara",2024,"2023-2024",17,4,10,3,0.3,"2024-W17-1",2024-04-22,"Ferrara_2024_17",6.24962514877319,47.5983935546875,2024-04-25,10.7581803131104,7.05848745346069,5.68997549057007,17.0508224487305,30.1687307739258,19.0663351821899,28,"2024",2024,5.64382191095547,"Spring"
"794","Ferrara",2024,"2023-2024",19,5,10,5,0.5,"2024-W19-1",2024-05-06,"Ferrara_2024_19",11.4241324615479,14.8178074264526,2024-05-09,6.24962514877319,10.7581803131104,7.05848745346069,47.5983935546875,17.0508224487305,30.1687307739258,30,"2024",2024,5.64382191095547,"Spring"
"795","Ferrara",2024,"2023-2024",21,5,9,6,0.666666666666667,"2024-W21-1",2024-05-20,"Ferrara_2024_21",13.7865433502197,33.3875845336914,2024-05-23,11.4241324615479,6.24962514877319,10.7581803131104,14.8178074264526,47.5983935546875,17.0508224487305,32,"2024",2024,5.64382191095547,"Spring"
"796","Ferrara",2024,"2024-2025",43,10,10,10,1,"2024-W43-1",2024-10-21,"Ferrara_2024_43",15.2012967681885,52.5499806213379,2024-10-24,13.7865433502197,11.4241324615479,6.24962514877319,33.3875845336914,14.8178074264526,47.5983935546875,1,"2024",2024,5.64382191095547,"Autumn"
"797","Ferrara",2024,"2024-2025",45,11,10,10,1,"2024-W45-1",2024-11-04,"Ferrara_2024_45",8.39921669006348,0.180760132968426,2024-11-07,15.2012967681885,13.7865433502197,11.4241324615479,52.5499806213379,33.3875845336914,14.8178074264526,3,"2024",2024,5.64382191095547,"Autumn"
"798","Ferrara",2024,"2024-2025",47,11,10,4,0.4,"2024-W47-1",2024-11-18,"Ferrara_2024_47",3.08389516830444,11.1751622390747,2024-11-21,8.39921669006348,15.2012967681885,13.7865433502197,0.180760132968426,52.5499806213379,33.3875845336914,5,"2024",2024,5.64382191095547,"Autumn"
"799","Ferrara",2024,"2024-2025",49,12,10,1,0.1,"2024-W49-1",2024-12-02,"Ferrara_2024_49",2.65235952377319,1.70128121614456,2024-12-05,3.08389516830444,8.39921669006348,15.2012967681885,11.1751622390747,0.180760132968426,52.5499806213379,7,"2024",2024,5.64382191095547,"Autumn"
"800","Ferrara",2024,"2024-2025",51,12,10,1,0.1,"2024-W51-1",2024-12-16,"Ferrara_2024_51",0.958604757785797,9.75462944030762,2024-12-19,2.65235952377319,3.08389516830444,8.39921669006348,1.70128121614456,11.1751622390747,0.180760132968426,9,"2024",2024,5.64382191095547,"Autumn"
"801","Ferrara",2025,"2024-2025",8,2,10,3,0.3,"2025-W08-1",2025-02-17,"Ferrara_2025_8",0.697849141359329,15.7455649185181,2025-02-20,2.15849846363068,2.40755850791931,-0.153760974556208,17.5224208831787,13.8111903762817,0.821852256059647,19,"2025",2025,6.64382191095547,"Spring"
"802","Ferrara",2025,"2024-2025",10,3,10,0,0,"2025-W10-1",2025-03-03,"Ferrara_2025_10",2.15465815067291,4.98048547744751,2025-03-06,0.697849141359329,2.15849846363068,2.40755850791931,15.7455649185181,17.5224208831787,13.8111903762817,21,"2025",2025,6.64382191095547,"Spring"
"803","Ferrara",2025,"2024-2025",12,3,10,1,0.1,"2025-W12-1",2025-03-17,"Ferrara_2025_12",4.60734609603882,40.0967587280273,2025-03-20,2.15465815067291,0.697849141359329,2.15849846363068,4.98048547744751,15.7455649185181,17.5224208831787,23,"2025",2025,6.64382191095547,"Spring"
"804","Ferrara",2025,"2024-2025",14,4,10,0,0,"2025-W14-1",2025-03-31,"Ferrara_2025_14",8.58482948303223,17.1314442825317,2025-04-03,4.60734609603882,2.15465815067291,0.697849141359329,40.0967587280273,4.98048547744751,15.7455649185181,25,"2025",2025,6.64382191095547,"Spring"
"805","Ferrara",2025,"2024-2025",16,4,9,0,0,"2025-W16-1",2025-04-14,"Ferrara_2025_16",10.584006729126,39.0615003967285,2025-04-17,8.58482948303223,4.60734609603882,2.15465815067291,17.1314442825317,40.0967587280273,4.98048547744751,27,"2025",2025,6.64382191095547,"Spring"
"806","Ferrara",2025,"2024-2025",18,5,10,7,0.7,"2025-W18-1",2025-04-28,"Ferrara_2025_18",11.0079080963135,8.43547967910767,2025-05-01,10.584006729126,8.58482948303223,4.60734609603882,39.0615003967285,17.1314442825317,40.0967587280273,29,"2025",2025,6.64382191095547,"Spring"
"807","Forlì",2011,"2011-2012",49,12,10,0,0,"2011-W49-1",2011-12-05,"Forlì_2011_49",5.20337636947632,2.47624412059784,2011-12-08,3.62139760971069,10.3317252349854,8.3444460105896,4.69763533115387,23.5911464691162,28.7587836456299,7,"2011",2011,-7.35617808904453,"Autumn"
"808","Forlì",2011,"2011-2012",51,12,10,1,0.1,"2011-W51-1",2011-12-19,"Forlì_2011_51",-0.186588125824928,14.4028809356689,2011-12-22,5.20337636947632,3.62139760971069,10.3317252349854,2.47624412059784,4.69763533115387,23.5911464691162,9,"2011",2011,-7.35617808904453,"Autumn"
"809","Forlì",2012,"2011-2012",3,1,10,2,0.2,"2012-W03-1",2012-01-16,"Forlì_2012_3",-2.22900519490242,0.665692185163498,2012-01-19,-0.186588125824928,5.20337636947632,3.62139760971069,14.4028809356689,2.47624412059784,4.69763533115387,14,"2012",2012,-6.35617808904453,"Spring"
"810","Forlì",2012,"2011-2012",5,1,10,0,0,"2012-W05-1",2012-01-30,"Forlì_2012_5",-0.91389281488955,56.028962097168,2012-02-02,-2.22900519490242,-0.186588125824928,5.20337636947632,0.665692185163498,14.4028809356689,2.47624412059784,16,"2012",2012,-6.35617808904453,"Spring"
"811","Forlì",2012,"2011-2012",9,2,10,1,0.1,"2012-W09-1",2012-02-27,"Forlì_2012_9",0.507977294265293,6.25127685546875,2012-03-01,-0.91389281488955,-2.22900519490242,-0.186588125824928,56.028962097168,0.665692185163498,14.4028809356689,20,"2012",2012,-6.35617808904453,"Spring"
"812","Forlì",2012,"2011-2012",11,3,10,0,0,"2012-W11-1",2012-03-12,"Forlì_2012_11",1.83315183639526,0.0127800357341766,2012-03-15,0.507977294265293,-0.91389281488955,-2.22900519490242,6.25127685546875,56.028962097168,0.665692185163498,22,"2012",2012,-6.35617808904453,"Spring"
"813","Forlì",2012,"2011-2012",13,3,8,0,0,"2012-W13-1",2012-03-26,"Forlì_2012_13",6.68044672012329,0.633681238293648,2012-03-29,1.83315183639526,0.507977294265293,-0.91389281488955,0.0127800357341766,6.25127685546875,56.028962097168,24,"2012",2012,-6.35617808904453,"Spring"
"814","Forlì",2012,"2011-2012",15,4,10,0,0,"2012-W15-1",2012-04-09,"Forlì_2012_15",6.71996332168579,17.3647241592407,2012-04-12,6.68044672012329,1.83315183639526,0.507977294265293,0.633681238293648,0.0127800357341766,6.25127685546875,26,"2012",2012,-6.35617808904453,"Spring"
"815","Forlì",2012,"2011-2012",17,4,9,0,0,"2012-W17-1",2012-04-23,"Forlì_2012_17",8.55470609664917,6.04235794067383,2012-04-26,6.71996332168579,6.68044672012329,1.83315183639526,17.3647241592407,0.633681238293648,0.0127800357341766,28,"2012",2012,-6.35617808904453,"Spring"
"816","Forlì",2012,"2011-2012",19,5,10,0,0,"2012-W19-1",2012-05-07,"Forlì_2012_19",11.0711100006104,16.5604592132568,2012-05-10,8.55470609664917,6.71996332168579,6.68044672012329,6.04235794067383,17.3647241592407,0.633681238293648,30,"2012",2012,-6.35617808904453,"Spring"
"817","Forlì",2012,"2011-2012",21,5,10,7,0.7,"2012-W21-1",2012-05-21,"Forlì_2012_21",10.7927005767822,23.922826385498,2012-05-24,11.0711100006104,8.55470609664917,6.71996332168579,16.5604592132568,6.04235794067383,17.3647241592407,32,"2012",2012,-6.35617808904453,"Spring"
"818","Forlì",2012,"2012-2013",43,10,9,9,1,"2012-W43-1",2012-10-22,"Forlì_2012_43",10.7763040924072,0.13845355629921,2012-10-25,10.7927005767822,11.0711100006104,8.55470609664917,23.922826385498,16.5604592132568,6.04235794067383,1,"2012",2012,-6.35617808904453,"Autumn"
"819","Forlì",2012,"2012-2013",44,10,1,1,1,"2012-W44-1",2012-10-29,"Forlì_2012_44",7.50148927688599,43.0423454284668,2012-11-01,10.7763040924072,10.7927005767822,11.0711100006104,0.13845355629921,23.922826385498,16.5604592132568,2,"2012",2012,-6.35617808904453,"Autumn"
"820","Forlì",2012,"2012-2013",45,11,10,7,0.7,"2012-W45-1",2012-11-05,"Forlì_2012_45",8.56025295257568,9.6749835395813,2012-11-08,7.50148927688599,10.7763040924072,10.7927005767822,43.0423454284668,0.13845355629921,23.922826385498,3,"2012",2012,-6.35617808904453,"Autumn"
"821","Forlì",2012,"2012-2013",47,11,10,3,0.3,"2012-W47-1",2012-11-19,"Forlì_2012_47",7.30120481491089,12.5695793914795,2012-11-22,8.56025295257568,7.50148927688599,10.7763040924072,9.6749835395813,43.0423454284668,0.13845355629921,5,"2012",2012,-6.35617808904453,"Autumn"
"822","Forlì",2012,"2012-2013",49,12,10,0,0,"2012-W49-1",2012-12-03,"Forlì_2012_49",1.18844115428627,26.7988998413086,2012-12-06,7.30120481491089,8.56025295257568,7.50148927688599,12.5695793914795,9.6749835395813,43.0423454284668,7,"2012",2012,-6.35617808904453,"Autumn"
"823","Forlì",2012,"2012-2013",51,12,10,0,0,"2012-W51-1",2012-12-17,"Forlì_2012_51",0.581494145095348,12.1531224822998,2012-12-20,1.18844115428627,7.30120481491089,8.56025295257568,26.7988998413086,12.5695793914795,9.6749835395813,9,"2012",2012,-6.35617808904453,"Autumn"
"824","Forlì",2013,"2012-2013",1,1,8,1,0.125,"2013-W01-1",2012-12-31,"Forlì_2013_1",-0.610811748504639,4.02365428924561,2013-01-03,0.581494145095348,1.18844115428627,7.30120481491089,12.1531224822998,26.7988998413086,12.5695793914795,12,"2013",2013,-5.35617808904453,"Spring"
"825","Forlì",2013,"2012-2013",2,1,10,0,0,"2013-W02-1",2013-01-07,"Forlì_2013_2",1.38217286109924,0.516656559705734,2013-01-10,-0.610811748504639,0.581494145095348,1.18844115428627,4.02365428924561,12.1531224822998,26.7988998413086,13,"2013",2013,-5.35617808904453,"Spring"
"826","Forlì",2013,"2012-2013",4,1,11,0,0,"2013-W04-1",2013-01-21,"Forlì_2013_4",0.103413093611598,42.6929829406738,2013-01-24,1.38217286109924,-0.610811748504639,0.581494145095348,0.516656559705734,4.02365428924561,12.1531224822998,15,"2013",2013,-5.35617808904453,"Spring"
"827","Forlì",2013,"2012-2013",6,2,10,0,0,"2013-W06-1",2013-02-04,"Forlì_2013_6",-0.0122412107139826,45.7462603759766,2013-02-07,0.103413093611598,1.38217286109924,-0.610811748504639,42.6929829406738,0.516656559705734,4.02365428924561,17,"2013",2013,-5.35617808904453,"Spring"
"828","Forlì",2013,"2012-2013",8,2,10,0,0,"2013-W08-1",2013-02-18,"Forlì_2013_8",-0.745052473307587,18.1090163040161,2013-02-21,-0.0122412107139826,0.103413093611598,1.38217286109924,45.7462603759766,42.6929829406738,0.516656559705734,19,"2013",2013,-5.35617808904453,"Spring"
"829","Forlì",2013,"2012-2013",10,3,10,0,0,"2013-W10-1",2013-03-04,"Forlì_2013_10",1.78726682662964,20.4906104278564,2013-03-07,-0.745052473307587,-0.0122412107139826,0.103413093611598,18.1090163040161,45.7462603759766,42.6929829406738,21,"2013",2013,-5.35617808904453,"Spring"
"830","Forlì",2013,"2012-2013",12,3,10,0,0,"2013-W12-1",2013-03-18,"Forlì_2013_12",2.45389763832092,24.6750061798096,2013-03-21,1.78726682662964,-0.745052473307587,-0.0122412107139826,20.4906104278564,18.1090163040161,45.7462603759766,23,"2013",2013,-5.35617808904453,"Spring"
"831","Forlì",2013,"2012-2013",14,4,10,0,0,"2013-W14-1",2013-04-01,"Forlì_2013_14",5.37167104721069,35.9690721130371,2013-04-04,2.45389763832092,1.78726682662964,-0.745052473307587,24.6750061798096,20.4906104278564,18.1090163040161,25,"2013",2013,-5.35617808904453,"Spring"
"832","Forlì",2013,"2012-2013",16,4,10,0,0,"2013-W16-1",2013-04-15,"Forlì_2013_16",8.71352088928223,0.868758578300476,2013-04-18,5.37167104721069,2.45389763832092,1.78726682662964,35.9690721130371,24.6750061798096,20.4906104278564,27,"2013",2013,-5.35617808904453,"Spring"
"833","Forlì",2013,"2012-2013",18,5,10,1,0.1,"2013-W18-1",2013-04-29,"Forlì_2013_18",11.8606510162354,24.5742169189453,2013-05-02,8.71352088928223,5.37167104721069,2.45389763832092,0.868758578300476,35.9690721130371,24.6750061798096,29,"2013",2013,-5.35617808904453,"Spring"
"834","Forlì",2013,"2012-2013",20,5,10,6,0.6,"2013-W20-1",2013-05-13,"Forlì_2013_20",11.4767398834229,25.0769226837158,2013-05-16,11.8606510162354,8.71352088928223,5.37167104721069,24.5742169189453,0.868758578300476,35.9690721130371,31,"2013",2013,-5.35617808904453,"Spring"
"835","Forlì",2013,"2013-2014",43,10,11,9,0.818181818181818,"2013-W43-1",2013-10-21,"Forlì_2013_43",12.283694229126,10.3173682785034,2013-10-24,11.4767398834229,11.8606510162354,8.71352088928223,25.0769226837158,24.5742169189453,0.868758578300476,1,"2013",2013,-5.35617808904453,"Autumn"
"836","Forlì",2013,"2013-2014",44,11,4,3,0.75,"2013-W44-1",2013-10-28,"Forlì_2013_44",13.0885953521729,2.88590782880783,2013-10-31,12.283694229126,11.4767398834229,11.8606510162354,10.3173682785034,25.0769226837158,24.5742169189453,2,"2013",2013,-5.35617808904453,"Autumn"
"837","Forlì",2013,"2013-2014",45,11,6,5,0.833333333333333,"2013-W45-1",2013-11-04,"Forlì_2013_45",10.2603617095947,16.4340033721924,2013-11-07,13.0885953521729,12.283694229126,11.4767398834229,2.88590782880783,10.3173682785034,25.0769226837158,3,"2013",2013,-5.35617808904453,"Autumn"
"838","Forlì",2013,"2013-2014",46,11,10,6,0.6,"2013-W46-1",2013-11-11,"Forlì_2013_46",10.4126285552979,38.9733330535889,2013-11-14,10.2603617095947,13.0885953521729,12.283694229126,16.4340033721924,2.88590782880783,10.3173682785034,4,"2013",2013,-5.35617808904453,"Autumn"
"839","Forlì",2013,"2013-2014",48,12,10,0,0,"2013-W48-1",2013-11-25,"Forlì_2013_48",2.88178582072258,33.760358505249,2013-11-28,10.4126285552979,10.2603617095947,13.0885953521729,38.9733330535889,16.4340033721924,2.88590782880783,6,"2013",2013,-5.35617808904453,"Autumn"
"840","Forlì",2013,"2013-2014",50,12,9,0,0,"2013-W50-1",2013-12-09,"Forlì_2013_50",-0.478107896447182,0.108407804518938,2013-12-12,2.88178582072258,10.4126285552979,10.2603617095947,33.760358505249,38.9733330535889,16.4340033721924,8,"2013",2013,-5.35617808904453,"Autumn"
"841","Forlì",2014,"2013-2014",1,1,10,0,0,"2014-W01-1",2013-12-30,"Forlì_2014_1",2.59427849769592,4.91385677337647,2014-01-02,-0.478107896447182,2.88178582072258,10.4126285552979,0.108407804518938,33.760358505249,38.9733330535889,12,"2014",2014,-4.35617808904453,"Spring"
"842","Forlì",2014,"2013-2014",2,1,10,0,0,"2014-W02-1",2014-01-06,"Forlì_2014_2",4.34367300033569,6.02213712692261,2014-01-09,2.59427849769592,-0.478107896447182,2.88178582072258,4.91385677337647,0.108407804518938,33.760358505249,13,"2014",2014,-4.35617808904453,"Spring"
"843","Forlì",2014,"2013-2014",4,1,10,0,0,"2014-W04-1",2014-01-20,"Forlì_2014_4",5.65661611557007,26.4703488922119,2014-01-23,4.34367300033569,2.59427849769592,-0.478107896447182,6.02213712692261,4.91385677337647,0.108407804518938,15,"2014",2014,-4.35617808904453,"Spring"
"844","Forlì",2014,"2013-2014",6,2,10,0,0,"2014-W06-1",2014-02-03,"Forlì_2014_6",5.77820791244507,50.9147973632813,2014-02-06,5.65661611557007,4.34367300033569,2.59427849769592,26.4703488922119,6.02213712692261,4.91385677337647,17,"2014",2014,-4.35617808904453,"Spring"
"845","Forlì",2014,"2013-2014",8,2,10,0,0,"2014-W08-1",2014-02-17,"Forlì_2014_8",6.27161001205444,17.3426947784424,2014-02-20,5.77820791244507,5.65661611557007,4.34367300033569,50.9147973632813,26.4703488922119,6.02213712692261,19,"2014",2014,-4.35617808904453,"Spring"
"846","Forlì",2014,"2013-2014",11,3,10,0,0,"2014-W11-1",2014-03-10,"Forlì_2014_11",3.32960683822632,0.470438908338547,2014-03-13,6.27161001205444,5.77820791244507,5.65661611557007,17.3426947784424,50.9147973632813,26.4703488922119,22,"2014",2014,-4.35617808904453,"Spring"
"847","Forlì",2014,"2013-2014",12,3,10,0,0,"2014-W12-1",2014-03-17,"Forlì_2014_12",5.71876943588257,0.012087189219892,2014-03-20,3.32960683822632,6.27161001205444,5.77820791244507,0.470438908338547,17.3426947784424,50.9147973632813,23,"2014",2014,-4.35617808904453,"Spring"
"848","Forlì",2014,"2013-2014",14,4,10,0,0,"2014-W14-1",2014-03-31,"Forlì_2014_14",6.32815664291382,1.35755552768707,2014-04-03,5.71876943588257,3.32960683822632,6.27161001205444,0.012087189219892,0.470438908338547,17.3426947784424,25,"2014",2014,-4.35617808904453,"Spring"
"849","Forlì",2014,"2013-2014",16,4,9,0,0,"2014-W16-1",2014-04-14,"Forlì_2014_16",7.4585865020752,8.99949904441834,2014-04-17,6.32815664291382,5.71876943588257,3.32960683822632,1.35755552768707,0.012087189219892,0.470438908338547,27,"2014",2014,-4.35617808904453,"Spring"
"850","Forlì",2014,"2013-2014",18,5,9,1,0.111111111111111,"2014-W18-1",2014-04-28,"Forlì_2014_18",10.213840713501,42.6650546264648,2014-05-01,7.4585865020752,6.32815664291382,5.71876943588257,8.99949904441834,1.35755552768707,0.012087189219892,29,"2014",2014,-4.35617808904453,"Spring"
"851","Forlì",2014,"2013-2014",20,5,10,6,0.6,"2014-W20-1",2014-05-12,"Forlì_2014_20",10.6700821685791,16.0014837646484,2014-05-15,10.213840713501,7.4585865020752,6.32815664291382,42.6650546264648,8.99949904441834,1.35755552768707,31,"2014",2014,-4.35617808904453,"Spring"
"852","Forlì",2014,"2014-2015",42,10,10,10,1,"2014-W42-1",2014-10-13,"Forlì_2014_42",15.656926651001,12.8143528747559,2014-10-16,10.6700821685791,10.213840713501,7.4585865020752,16.0014837646484,42.6650546264648,8.99949904441834,0,"2014",2014,-4.35617808904453,"Autumn"
"853","Forlì",2014,"2014-2015",44,11,9,9,1,"2014-W44-1",2014-10-27,"Forlì_2014_44",7.97034803390503,0.791491038799286,2014-10-30,15.656926651001,10.6700821685791,10.213840713501,12.8143528747559,16.0014837646484,42.6650546264648,2,"2014",2014,-4.35617808904453,"Autumn"
"854","Forlì",2014,"2014-2015",47,11,9,8,0.888888888888889,"2014-W47-1",2014-11-17,"Forlì_2014_47",8.05023574829102,28.1578533172607,2014-11-20,7.97034803390503,15.656926651001,10.6700821685791,0.791491038799286,12.8143528747559,16.0014837646484,5,"2014",2014,-4.35617808904453,"Autumn"
"855","Forlì",2014,"2014-2015",48,12,9,2,0.222222222222222,"2014-W48-1",2014-11-24,"Forlì_2014_48",8.147203540802,12.326014213562,2014-11-27,8.05023574829102,7.97034803390503,15.656926651001,28.1578533172607,0.791491038799286,12.8143528747559,6,"2014",2014,-4.35617808904453,"Autumn"
"856","Forlì",2014,"2014-2015",50,12,9,0,0,"2014-W50-1",2014-12-08,"Forlì_2014_50",5.17444570541382,11.3513265228271,2014-12-11,8.147203540802,8.05023574829102,7.97034803390503,12.326014213562,28.1578533172607,0.791491038799286,8,"2014",2014,-4.35617808904453,"Autumn"
"857","Forlì",2014,"2014-2015",52,12,10,0,0,"2014-W52-1",2014-12-22,"Forlì_2014_52",3.25938467025757,0.301165491044521,2014-12-25,5.17444570541382,8.147203540802,8.05023574829102,11.3513265228271,12.326014213562,28.1578533172607,10,"2014",2014,-4.35617808904453,"Autumn"
"858","Forlì",2015,"2014-2015",2,1,10,1,0.1,"2015-W02-1",2015-01-05,"Forlì_2015_2",-0.437303451895714,0.524938145875931,2015-01-08,3.25938467025757,5.17444570541382,8.147203540802,0.301165491044521,11.3513265228271,12.326014213562,13,"2015",2015,-3.35617808904453,"Spring"
"859","Forlì",2015,"2014-2015",4,1,10,0,0,"2015-W04-1",2015-01-19,"Forlì_2015_4",3.31628164291382,15.6863003540039,2015-01-22,-0.437303451895714,3.25938467025757,5.17444570541382,0.524938145875931,0.301165491044521,11.3513265228271,15,"2015",2015,-3.35617808904453,"Spring"
"860","Forlì",2015,"2014-2015",6,2,10,1,0.1,"2015-W06-1",2015-02-02,"Forlì_2015_6",0.416610114574432,71.855553894043,2015-02-05,3.31628164291382,-0.437303451895714,3.25938467025757,15.6863003540039,0.524938145875931,0.301165491044521,17,"2015",2015,-3.35617808904453,"Spring"
"861","Forlì",2015,"2014-2015",8,2,10,0,0,"2015-W08-1",2015-02-16,"Forlì_2015_8",1.49868773341179,14.3332441711426,2015-02-19,0.416610114574432,3.31628164291382,-0.437303451895714,71.855553894043,15.6863003540039,0.524938145875931,19,"2015",2015,-3.35617808904453,"Spring"
"862","Forlì",2015,"2014-2015",10,3,10,0,0,"2015-W10-1",2015-03-02,"Forlì_2015_10",2.78985953807831,25.4881132507324,2015-03-05,1.49868773341179,0.416610114574432,3.31628164291382,14.3332441711426,71.855553894043,15.6863003540039,21,"2015",2015,-3.35617808904453,"Spring"
"863","Forlì",2015,"2014-2015",13,3,10,0,0,"2015-W13-1",2015-03-23,"Forlì_2015_13",5.60356679916382,41.0671836853027,2015-03-26,2.78985953807831,1.49868773341179,0.416610114574432,25.4881132507324,14.3332441711426,71.855553894043,24,"2015",2015,-3.35617808904453,"Spring"
"864","Forlì",2015,"2014-2015",15,4,10,0,0,"2015-W15-1",2015-04-06,"Forlì_2015_15",4.39626699447632,30.5396228790283,2015-04-09,5.60356679916382,2.78985953807831,1.49868773341179,41.0671836853027,25.4881132507324,14.3332441711426,26,"2015",2015,-3.35617808904453,"Spring"
"865","Forlì",2015,"2014-2015",16,4,10,0,0,"2015-W16-1",2015-04-13,"Forlì_2015_16",7.08062860488892,0.02757638014853,2015-04-16,4.39626699447632,5.60356679916382,2.78985953807831,30.5396228790283,41.0671836853027,25.4881132507324,27,"2015",2015,-3.35617808904453,"Spring"
"866","Forlì",2015,"2014-2015",18,5,10,2,0.2,"2015-W18-1",2015-04-27,"Forlì_2015_18",9.7879239654541,26.79708984375,2015-04-30,7.08062860488892,4.39626699447632,5.60356679916382,0.02757638014853,30.5396228790283,41.0671836853027,29,"2015",2015,-3.35617808904453,"Spring"
"867","Forlì",2015,"2014-2015",20,5,9,7,0.777777777777778,"2015-W20-1",2015-05-11,"Forlì_2015_20",12.8798246002197,0.749636232852936,2015-05-14,9.7879239654541,7.08062860488892,4.39626699447632,26.79708984375,0.02757638014853,30.5396228790283,31,"2015",2015,-3.35617808904453,"Spring"
"868","Forlì",2015,"2015-2016",42,10,10,9,0.9,"2015-W42-1",2015-10-12,"Forlì_2015_42",12.6290250396729,42.264691619873,2015-10-15,12.8798246002197,9.7879239654541,7.08062860488892,0.749636232852936,26.79708984375,0.02757638014853,0,"2015",2015,-3.35617808904453,"Autumn"
"869","Forlì",2015,"2015-2016",44,11,10,8,0.8,"2015-W44-1",2015-10-26,"Forlì_2015_44",7.86556406021118,16.6792346191406,2015-10-29,12.6290250396729,12.8798246002197,9.7879239654541,42.264691619873,0.749636232852936,26.79708984375,2,"2015",2015,-3.35617808904453,"Autumn"
"870","Forlì",2015,"2015-2016",46,11,10,1,0.1,"2015-W46-1",2015-11-09,"Forlì_2015_46",7.7555139541626,0.0131931070610881,2015-11-12,7.86556406021118,12.6290250396729,12.8798246002197,16.6792346191406,42.264691619873,0.749636232852936,4,"2015",2015,-3.35617808904453,"Autumn"
"871","Forlì",2015,"2015-2016",48,12,10,2,0.2,"2015-W48-1",2015-11-23,"Forlì_2015_48",3.50241568088531,49.7056161499023,2015-11-26,7.7555139541626,7.86556406021118,12.6290250396729,0.0131931070610881,16.6792346191406,42.264691619873,6,"2015",2015,-3.35617808904453,"Autumn"
"872","Forlì",2015,"2015-2016",50,12,9,0,0,"2015-W50-1",2015-12-07,"Forlì_2015_50",2.99913443565369,0.653487401008606,2015-12-10,3.50241568088531,7.7555139541626,7.86556406021118,49.7056161499023,0.0131931070610881,16.6792346191406,8,"2015",2015,-3.35617808904453,"Autumn"
"873","Forlì",2015,"2015-2016",52,12,10,1,0.1,"2015-W52-1",2015-12-21,"Forlì_2015_52",4.37656972885132,0.131101393401623,2015-12-24,2.99913443565369,3.50241568088531,7.7555139541626,0.653487401008606,49.7056161499023,0.0131931070610881,10,"2015",2015,-3.35617808904453,"Autumn"
"874","Forlì",2016,"2015-2016",2,1,10,0,0,"2016-W02-1",2016-01-11,"Forlì_2016_2",6.06419546127319,12.1410216140747,2016-01-14,4.37656972885132,2.99913443565369,3.50241568088531,0.131101393401623,0.653487401008606,49.7056161499023,13,"2016",2016,-2.35617808904453,"Spring"
"875","Forlì",2016,"2015-2016",4,1,10,0,0,"2016-W04-1",2016-01-25,"Forlì_2016_4",1.00907106518745,0.253163179755211,2016-01-28,6.06419546127319,4.37656972885132,2.99913443565369,12.1410216140747,0.131101393401623,0.653487401008606,15,"2016",2016,-2.35617808904453,"Spring"
"876","Forlì",2016,"2015-2016",6,2,10,0,0,"2016-W06-1",2016-02-08,"Forlì_2016_6",4.15244863510132,7.65836019515991,2016-02-11,1.00907106518745,6.06419546127319,4.37656972885132,0.253163179755211,12.1410216140747,0.131101393401623,17,"2016",2016,-2.35617808904453,"Spring"
"877","Forlì",2016,"2015-2016",8,2,10,0,0,"2016-W08-1",2016-02-22,"Forlì_2016_8",5.52801015853882,9.37677213668823,2016-02-25,4.15244863510132,1.00907106518745,6.06419546127319,7.65836019515991,0.253163179755211,12.1410216140747,19,"2016",2016,-2.35617808904453,"Spring"
"878","Forlì",2016,"2015-2016",10,3,10,0,0,"2016-W10-1",2016-03-07,"Forlì_2016_10",2.7847399187088,29.4586876678467,2016-03-10,5.52801015853882,4.15244863510132,1.00907106518745,9.37677213668823,7.65836019515991,0.253163179755211,21,"2016",2016,-2.35617808904453,"Spring"
"879","Forlì",2016,"2015-2016",12,3,10,0,0,"2016-W12-1",2016-03-21,"Forlì_2016_12",4.91843008041382,15.1422426223755,2016-03-24,2.7847399187088,5.52801015853882,4.15244863510132,29.4586876678467,9.37677213668823,7.65836019515991,23,"2016",2016,-2.35617808904453,"Spring"
"880","Forlì",2016,"2015-2016",14,4,10,0,0,"2016-W14-1",2016-04-04,"Forlì_2016_14",9.02279945373535,0.536380331516266,2016-04-07,4.91843008041382,2.7847399187088,5.52801015853882,15.1422426223755,29.4586876678467,9.37677213668823,25,"2016",2016,-2.35617808904453,"Spring"
"881","Forlì",2016,"2015-2016",16,4,10,0,0,"2016-W16-1",2016-04-18,"Forlì_2016_16",9.10068029403686,4.26678663253784,2016-04-21,9.02279945373535,4.91843008041382,2.7847399187088,0.536380331516266,15.1422426223755,29.4586876678467,27,"2016",2016,-2.35617808904453,"Spring"
"882","Forlì",2016,"2015-2016",18,5,10,1,0.1,"2016-W18-1",2016-05-02,"Forlì_2016_18",9.50256015777588,43.3076864624023,2016-05-05,9.10068029403686,9.02279945373535,4.91843008041382,4.26678663253784,0.536380331516266,15.1422426223755,29,"2016",2016,-2.35617808904453,"Spring"
